MONTH,ZONE,CIRCLE,DIVISION CODE,DIVISION,OVERALL Input Energy Prog (MU),OVERALL Unit Sold Prog (MU),OVERALL Distribution Loss Prog (%),OVERALL Current Assessment With ED Prog (Lakh),OVERALL  Realisation Prog(Lakh),OVERALL % Realisation Prog,OVERALL ATC Loss,OVERALL Realisation Rate Input Prog (Rs / Unit),OVERALL Realisation Rate Sold Prog (Rs / Unit),GOVERNMENT Unit Sold Prog Govt (MU),GOVERNMENT Current Assessment With ED Prog Govt (Lakh),GOVERNMENT Realisation Prog Govt (Lakh),GOVERNMENT % Realisation Prog Govt,GOVERNMENT ATC Loss Prog Govt,NON GOVERNMENT Unit Sold Prog Non Govt (MU),NON GOVERNMENT Current Assessment With ED Prog on Govt (Lakh),NON GOVERNMENT Realisation Prog Non Govt (Lakh),NON GOVERNMENT % Realisation Prog Non Govt,NON GOVERNMENT ATC Loss Prog Non Govt
February-26,AGRA,EDC FATEHABAD,DIV251513,"EDD FATEHABAD, AGRA",34.68,32.2,7.15,1138.39,960.35,84.36,21.67,2.77,2.98,3.35,86.04,0,0,100,28.85,1052.35,960.35,91.26,15.27
February-26,ALIGARH,EDC I ALIGARH,DIV211241,"EDD SARSOL, ALIGARH",24.47,23.55,3.77,1694.52,1684.3,99.4,4.35,6.88,7.15,1.25,158.26,14.23,8.99,91.35,22.3,1536.26,1670.08,108.71,-4.61
February-26,ALIGARH,EDC I ALIGARH,DIV211242,"EDD ATRAULI, ALIGARH",16.85,16.01,4.97,769.1,756.59,98.37,6.52,4.49,4.72,0.18,23.05,76.34,331.15,-214.69,15.83,746.05,680.26,91.18,13.35
February-26,ALIGARH,EDC I ALIGARH,DIV211243,"EDD TALANAGRI, ALIGARH",21.98,23.16,-5.35,1627.74,1615.15,99.23,-4.54,7.35,6.97,0.81,80.49,57.13,70.98,25.22,22.35,1547.25,1558.02,100.7,-6.08
February-26,ALIGARH,EDC II ALIGARH,DIV211261,"EDD IGLAS, ALIGARH",21.29,20.93,1.71,898.41,822.51,91.55,10.01,3.86,3.93,0.25,27.71,0.56,2.01,98.03,20.67,870.7,821.96,94.4,7.21
February-26,ALIGARH,EDC II ALIGARH,DIV211262,"EDD KHAIR, ALIGARH",29.35,25.51,13.09,601.82,741.98,123.29,-7.15,2.53,2.91,0.22,22.1,0,0,100,25.29,579.72,741.98,127.99,-11.24
February-26,ALIGARH,EDC II ALIGARH,DIV211263,"EDD AKRABAD, ALIGARH",20.67,20.57,0.49,759.45,571.57,75.26,25.11,2.77,2.78,0.66,67.11,0.48,0.72,99.28,19.91,692.34,571.09,82.49,17.92
February-26,ALIGARH,EUDC ALIGARH,DIV211211,EUDD I ALIGARH,17.27,17.59,-1.86,1708.73,1466.18,85.81,12.6,8.49,8.34,2.15,191.31,82.51,43.13,56.07,15.44,1517.42,1383.68,91.19,7.12
February-26,ALIGARH,EUDC ALIGARH,DIV211212,EUDD II ALIGARH,13.27,15.67,-18.13,1384.69,1193.03,86.16,-1.78,8.99,7.61,0.86,92.68,0,0,100,14.81,1292.01,1193.03,92.34,-9.08
February-26,ALIGARH,EUDC ALIGARH,DIV211213,EUDD III ALIGARH,17.15,17.1,0.27,1638.12,1755.83,107.19,-6.9,10.24,10.27,1.09,103.36,221.87,214.66,-114.09,16.02,1534.76,1533.96,99.95,0.32
February-26,ALIGARH,EUDC ALIGARH,DIV211214,EUDD IV ALIGARH,14.44,17.23,-19.29,1590.51,1440.43,90.56,-8.03,9.97,8.36,0.69,75.39,0,0,100,16.54,1515.12,1440.43,95.07,-13.41
February-26,BANDA,EDC BANDA,DIV243913,EDD ATARRA,23.52,19.39,17.54,991.46,663.01,66.87,44.86,2.82,3.42,0.31,32.35,4.99,15.43,87.27,19.08,959.11,658.01,68.61,43.43
February-26,BANDA,EDC BANDA,DIV243914,"EDD BABERU, BANDA",38.35,31.4,18.13,1221.71,601.34,49.22,59.7,1.57,1.92,6.11,531.99,129.16,24.28,80.12,25.29,689.72,472.18,68.46,43.95
February-26,BANDA,EDC BANDA,DIV243911,EUDD BANDA,15.65,15.74,-0.56,1087.4,1129.88,103.91,-4.49,7.22,7.18,2.14,200.41,258.08,128.78,-29.5,13.6,886.99,871.8,98.29,1.16
February-26,BANDA,EDC CHITRAKOOT,DIV243921,EDD CHITRAKOOT DHAM,21.18,20.15,4.85,765.58,738.67,96.49,8.19,3.49,3.67,3.47,92.65,0,0,100,16.68,672.93,738.67,109.77,-4.45
February-26,BANDA,EDC CHITRAKOOT,DIV243922,"EDD RAJAPUR, CHITRAKOOT",27.23,22.6,17.03,852.88,913.12,107.06,11.17,3.35,4.04,8.11,528.24,630.85,119.42,0.91,14.48,324.64,282.27,86.95,27.86
February-26,BANDA,EDC HAMIRPUR,DIV243721,EDD HAMIRPUR,41.31,31.38,24.04,1620.67,1840.72,113.58,13.73,4.46,5.87,1.85,152.05,281.02,184.82,-40.39,29.53,1468.62,1559.69,106.2,19.33
February-26,BANDA,EDC HAMIRPUR,DIV243723,EDD RATH,31.24,26.9,13.9,788.79,1393.81,176.7,-52.14,4.46,5.18,0.55,57.68,910.4,1578.27,-1258.89,26.35,731.11,483.41,66.12,43.07
February-26,BANDA,EDC MAHOBA,DIV243711,EDD I MAHOBA,13.95,12.78,8.4,670.28,636.21,94.92,13.06,4.56,4.98,1.15,67.86,51.22,75.48,30.86,11.64,602.43,584.99,97.1,11.05
February-26,BANDA,EDC MAHOBA,DIV243712,"EDD KULPAHAR, MAHOBA",33.3,29.55,11.28,1395.93,1419.52,101.69,9.78,4.26,4.8,1.98,182.43,183.92,100.82,10.55,27.57,1213.5,1235.59,101.82,9.66
February-26,ETAH,EDC ETAH,DIV277034,"EDD PILUWA, ETAH",31.39,25.81,17.78,971.06,699.13,72,40.8,2.23,2.71,1.4,191.21,0,0,100,24.41,779.85,699.13,89.65,26.29
February-26,ETAH,EDC ETAH,DIV277032,"EDD JALESAR, ETAH",33.9,29.47,13.07,325.13,662.72,203.83,-77.19,1.95,2.25,1.31,92.03,0,0,100,28.16,233.1,662.72,284.31,-147.15
February-26,ETAH,EDC ETAH,DIV277031,EUDD ETAH,9.02,8.93,0.99,855.5,748.17,87.46,13.41,8.29,8.38,0.45,50.33,0,0,100,8.48,805.16,748.17,92.92,8
February-26,ETAH,EDC HATHRAS,DIV271321,EDD I HATHRAS,12.08,10.67,11.67,853.39,1029.89,120.68,-6.6,8.53,9.65,1.22,-11.16,63.38,-567.65,601.4,9.45,864.55,966.51,111.79,1.25
February-26,ETAH,EDC HATHRAS,DIV271322,"EDD ODHPURA, HATHRAS",20.56,20.04,2.54,713.18,677.82,95.04,7.37,3.3,3.38,0.31,25.52,0,0,100,19.73,687.67,677.82,98.57,3.94
February-26,ETAH,EDC HATHRAS,DIV271323,"EDD SASNI, HATHRAS",29.91,28.82,3.64,1496.02,1403.41,93.81,9.61,4.69,4.87,1.13,120.07,1.08,0.9,99.14,27.69,1375.95,1402.33,101.92,1.79
February-26,ETAH,EDC HATHRAS,DIV271324,"EDD SADABAD, HATHRAS",20.5,17.25,15.87,636.41,553.69,87,26.8,2.7,3.21,0.12,18.13,0,0,100,17.13,618.28,553.69,89.55,24.66
February-26,ETAH,EDC KASGANJ,DIV272153,EDD KASGANJ,15.25,14.29,6.28,913.16,970.7,106.3,0.37,6.37,6.79,0.45,51.79,0.28,0.55,99.49,13.84,861.37,970.42,112.66,-5.58
February-26,ETAH,EDC KASGANJ,DIV272152,"EDD SORON, KASGANJ",20.75,21.72,-4.65,1005.68,1139.38,113.29,-18.56,5.49,5.25,0.7,80.19,360.49,449.57,-370.48,21.01,925.5,778.89,84.16,11.93
February-26,FIROZABAD,EDC FIROZABAD,DIV281631,EDD FIROZABAD,30.63,25.48,16.81,1173.15,1110.21,94.63,21.27,3.62,4.36,0.82,97.91,0,0,100,24.66,1075.24,1110.21,103.25,14.1
February-26,FIROZABAD,EDC FIROZABAD,DIV281635,EDD JASRANA,19.01,20.19,-6.16,535.63,463.23,86.48,8.19,2.44,2.29,0.74,83.26,0.31,0.37,99.61,19.45,452.36,462.92,102.33,-8.64
February-26,FIROZABAD,EDC FIROZABAD,DIV281633,EDD SHIKOHABAD,19.55,15.96,18.38,946.71,944.01,99.71,18.61,4.83,5.92,1.98,78.46,3.83,4.88,96.02,13.97,868.26,940.19,108.28,11.62
February-26,FIROZABAD,EDC FIROZABAD,DIV281634,EDD SHIRSAGANJ,16.51,16,3.12,672.02,489.13,72.79,29.49,2.96,3.06,1.37,159.16,8.98,5.64,94.53,14.63,512.86,480.15,93.62,9.3
February-26,FIROZABAD,EDC FIROZABAD,DIV281632,EDD TUNDLA,19.64,17.41,11.38,906.61,841.51,92.82,17.74,4.28,4.83,0.97,75.74,25.33,33.44,70.37,16.44,830.87,816.18,98.23,12.95
February-26,FIROZABAD,EDC MAINPURI,DIV281722,"EDD BHOGAON, MAINPURI",29.6,29.54,0.2,1130.29,795.11,70.35,29.79,2.69,2.69,3.21,317.81,141.07,44.39,55.7,26.33,812.47,654.04,80.5,19.66
February-26,FIROZABAD,EDC MAINPURI,DIV281723,"EDD KARHAL, MAINPURI",27.79,26.74,3.78,1196.81,1102.06,92.08,11.4,3.97,4.12,4.2,356.56,0,0,100,22.54,840.25,1102.06,131.16,-26.2
February-26,FIROZABAD,EDC MAINPURI,DIV281721,EDD I MAINPURI,11.89,11.36,4.4,965.91,1452.06,150.33,-43.72,12.22,12.78,1.57,142.2,0,0,100,9.8,823.71,1452.06,176.28,-68.53
February-26,FIROZABAD,EUDC  FIROZABAD,DIV281641,"EUDD ASFABAD, FIROZABAD",11.14,10.35,7.07,966.7,930.48,96.25,10.55,8.35,8.99,2.04,189.72,121.09,63.83,40.69,8.31,776.97,809.38,104.17,3.19
February-26,FIROZABAD,EUDC  FIROZABAD,DIV281642,"EUDD CHANDRA NAGAR, FIROZABAD",17.7,19.55,-10.48,1732.97,1829.81,105.59,-16.65,10.34,9.36,1.91,189.16,205.24,108.5,-19.87,17.64,1543.81,1624.57,105.23,-16.26
February-26,JHANSI,EDC JHANSI,DIV233633,EDD II JHANSI,41.21,31.28,24.09,2194.94,2070.43,94.33,28.4,5.02,6.62,10.41,817.97,574.17,70.19,46.72,20.88,1376.97,1496.26,108.66,17.51
February-26,JHANSI,EDC JHANSI,DIV233632,EDD MAURANIPUR,37.11,26.29,29.14,1148.11,731.33,63.7,54.86,1.97,2.78,1.31,111.96,44.25,39.52,72,24.98,1036.15,687.08,66.31,53.01
February-26,JHANSI,EDC LALITPUR,DIV233641,EDD I LALITPUR,17.31,15.21,12.13,1061.14,934.57,88.07,22.61,5.4,6.14,1.56,206.89,10.81,5.23,95.41,13.65,854.25,923.76,108.14,4.98
February-26,JHANSI,EDC LALITPUR,DIV233642,"EDD MAHRAUNI, LALITPUR",28.61,27.14,5.13,1151.03,587.09,51.01,51.61,2.05,2.16,4.52,389.87,41.5,10.64,89.9,22.62,761.16,545.6,71.68,32
February-26,JHANSI,EDC ORAI,DIV233422,EDD I ORAI,41.87,35.86,14.36,1963.6,1485.91,75.67,35.19,3.55,4.14,3.28,359.91,2.54,0.7,99.4,32.57,1603.69,1483.37,92.5,20.79
February-26,JHANSI,EDC ORAI,DIV233421,EDD II ORAI,53.75,43.25,19.53,1712.83,851.65,49.72,59.99,1.58,1.97,4.1,406.81,1.08,0.26,99.79,39.15,1306.02,850.58,65.13,47.59
February-26,JHANSI,EUDC JHANSI,DIV233511,EUDD I JHANSI,18.95,17.7,6.57,1704.49,1634.36,95.89,10.41,8.63,9.23,0.25,87.9,0.24,0.27,99.74,17.45,1616.59,1634.12,101.08,5.56
February-26,JHANSI,EUDC JHANSI,DIV233512,EUDD II JHANSI,18.91,19.63,-3.78,1586.87,1838.22,115.84,-20.22,9.72,9.37,1.67,106.6,338.18,317.24,-229.24,17.96,1480.27,1500.04,101.34,-5.17
February-26,KANPUR I,EDC KANPUR,DIV293313,EDD II CHAUBEYPUR,25.31,25.31,0,1986.92,1962.08,98.75,1.25,7.75,7.75,0.41,49.87,1.3,2.6,97.4,24.9,1937.06,1960.78,101.22,-1.22
February-26,KANPUR I,EDC KANPUR,DIV293311,EDD GHATAMPUR,20.99,18.35,12.57,861.37,610.59,70.89,38.02,2.91,3.33,1.4,188.39,131.72,69.92,38.87,16.94,672.98,478.87,71.16,37.79
February-26,KANPUR I,EDC KANPUR,DIV293312,EDD I KANPUR,26.81,25.1,6.39,1454.08,1604.56,110.35,-3.3,5.98,6.39,0.34,30.38,0,0,100,24.76,1423.7,1604.56,112.7,-5.5
February-26,KANPUR I,EDC KANPUR DEHAT,DIV292021,EDD JHIJAK,12.86,12.26,4.63,597.39,529.49,88.63,15.47,4.12,4.32,0.44,56.47,11.6,20.54,80.41,11.83,540.92,517.89,95.74,8.69
February-26,KANPUR I,EDC KANPUR DEHAT,DIV292022,EDD KANPUR DEHAT,52.61,56.04,-6.51,4298.66,4085.68,95.05,-1.23,7.77,7.29,3.42,160.8,262.37,163.17,-73.79,52.62,4137.87,3823.3,92.4,1.59
February-26,KANPUR I,EDC KANPUR DEHAT,DIV292023,EDD PUKHRAYAN,30.85,22.18,28.12,1244.67,1062.33,85.35,38.65,3.44,4.79,1.54,131.41,68.02,51.76,62.79,20.63,1113.26,994.31,89.32,35.8
February-26,KANPUR II,EDC AURAIYA,DIV223051,EDD AURAIYA,25.38,22.89,9.8,2104.79,2328.11,110.61,0.23,9.17,10.17,1.07,118.31,248.71,210.22,-89.62,21.81,1986.48,2079.4,104.68,5.58
February-26,KANPUR II,EDC AURAIYA,DIV223052,EDD DIBYAPUR,21.3,22.98,-7.92,1172.88,1033.3,88.1,4.92,4.85,4.5,0.94,104.61,184.78,176.63,-90.62,22.04,1068.26,848.51,79.43,14.28
February-26,KANPUR II,EDC ETAWAH,DIV223031,EUDD ETAWAH,18.01,16.96,5.83,1288.88,1471.05,114.13,-7.48,8.17,8.67,2.42,235.41,269.07,114.3,-7.63,14.54,1053.47,1201.98,114.1,-7.45
February-26,KANPUR II,EDC ETAWAH,DIV223033,EDD ETAWAH RURAL,28.48,21.65,23.99,1109.59,1398.63,126.05,4.19,4.91,6.46,3.39,303.8,441.66,145.38,-10.5,18.26,805.79,956.97,118.76,9.73
February-26,KANPUR II,EDC ETAWAH,DIV223032,"EDD SAIFAI, ETAWAH",28.45,27.73,2.53,1707.86,1226.49,71.81,30,4.31,4.42,11.27,713.78,368.62,51.64,49.66,16.46,994.08,857.87,86.3,15.88
February-26,KANPUR II,EDC FARRUKHABAD,DIV222921,EDD FARRUKKHABAD,26.54,26.39,0.56,1184.93,794.44,67.05,33.33,2.99,3.01,0.71,68.66,0,0,100,25.69,1116.26,794.44,71.17,29.23
February-26,KANPUR II,EDC FARRUKHABAD,DIV222922,EDD KAYAMGANJ,16.32,14.83,9.1,864.56,616.22,71.28,35.21,3.78,4.16,0.33,31.07,0,0,100,14.5,833.5,616.22,73.93,32.8
February-26,KANPUR II,EDC FARRUKHABAD,DIV222923,EUDD FARRUKHABAD,14.72,16.97,-15.29,1200.07,1150.48,95.87,-10.53,7.81,6.78,1.06,121.28,33.45,27.58,68.2,15.92,1078.79,1117.03,103.54,-19.38
February-26,KANPUR II,EDC KANNAUJ,DIV222942,EDD CHHIBRAMAU,34.96,33.55,4.01,1156.03,1311.85,113.48,-8.93,3.75,3.91,1.13,110.8,92.97,83.91,19.45,32.42,1045.23,1218.88,116.61,-11.94
February-26,KANPUR II,EDC KANNAUJ,DIV222941,EDD KANNAUJ,26.71,25.86,3.18,1231.88,1432.99,116.33,-12.63,5.36,5.54,1.01,100.33,153.26,152.76,-47.9,24.85,1131.55,1279.73,113.1,-9.5
February-26,MATHURA,EDC I MATHURA,DIV261423,"EDD GOVERDHAN, MATHURA",22.31,20.4,8.58,986.27,1051.99,106.66,2.49,4.71,5.16,0.41,42.12,0,0,100,19.98,944.15,1051.99,111.42,-1.86
February-26,MATHURA,EDC I MATHURA,DIV261421,EDD MATHURA RURAL,28.32,27.94,1.34,1804.58,1507.58,83.54,17.58,5.32,5.4,0.68,80.14,0,0,100,27.26,1724.44,1507.58,87.42,13.75
February-26,MATHURA,EDC I MATHURA,DIV261422,EDD KOSIKALAN,41.87,47,-12.26,2870.14,2515.74,87.65,1.6,6.01,5.35,3.28,145.43,0,0,100,43.72,2724.71,2515.74,92.33,-3.65
February-26,MATHURA,EDC II MATHURA,DIV261431,"EDD LAXMINAGAR, MATHURA",15.35,18.54,-20.78,729.62,679.66,93.15,-12.51,4.43,3.67,2.26,74.46,84.67,113.71,-37.34,16.28,655.16,594.99,90.82,-9.69
February-26,MATHURA,EDC II MATHURA,DIV261432,EDD MATH,14.06,14.13,-0.53,401.54,404.31,100.69,-1.22,2.88,2.86,0.14,14.46,6.93,47.9,51.84,14,387.08,397.39,102.66,-3.21
February-26,MATHURA,EUDC MATHURA,DIV261411,"EUDD CANTT, MATHURA",18.11,19.66,-8.54,1933.9,1793.31,92.73,-0.65,9.9,9.12,1.2,118.3,93.42,78.97,14.28,18.46,1815.6,1699.88,93.63,-1.62
February-26,MATHURA,EUDC MATHURA,DIV261412,"EUDD VRINDAVAN, MATHURA",20.42,21.03,-2.97,1738.72,1775.34,102.11,-5.14,8.69,8.44,0.91,93.7,0,0,100,20.12,1645.02,1775.34,107.92,-11.13
February-26,MATHURA,EUDC MATHURA,DIV261413,"EUDD KRISHNANAGAR, MATHURA",20.25,20.74,-2.41,1845.1,1773.95,96.14,1.54,8.76,8.55,1.26,108,32.28,29.88,69.4,19.47,1737.09,1741.68,100.26,-2.68
February-26,TORRENT,TORRENT,TORRENT,TORRENT,129.98,129.98,0,6770.92,6451.33,95.28,4.72,4.96,4.96,0,0,0,0,100,129.98,6770.92,6451.33,95.28,4.72
March-26,AGRA,EDC AGRA,DIV251541,"EDD SIKANDARA, AGRA",43.61,44.94,-3.05,2775.81,2288.95,82.46,15.02,5.25,5.09,5.43,595.79,74.9,12.57,87.04,39.52,2180.01,2214.05,101.56,-4.66
March-26,AGRA,EDC AGRA,DIV251542,"EDD LAKHANPUR, AGRA",24.44,21.99,10.01,1497.25,1497.85,100.04,9.97,6.13,6.81,0.27,28.78,27.17,94.4,15.05,21.72,1468.48,1470.68,100.15,9.87
March-26,AGRA,EDC AGRA,DIV251544,"EDD KIRAWALI, AGRA",25.85,36.41,-40.86,1490.36,661.26,44.37,37.5,2.56,1.82,10.89,630.66,80.51,12.77,82.02,25.52,859.7,580.75,67.55,4.85
March-26,AGRA,EDC AGRA,DIV251543,EDD KHAIRAGARH,22.82,19.08,16.39,729.9,756.98,103.71,13.29,3.32,3.97,2.09,102.59,243.18,237.04,-98.19,16.99,627.31,513.79,81.9,31.52
March-26,AGRA,EDC FATEHABAD,DIV251511,EDD BAH,35.1,31.2,11.11,1538.75,2282.51,148.34,-31.86,6.5,7.32,8.02,773.56,1570.05,202.96,-80.41,23.18,765.18,712.45,93.11,17.24
March-26,AGRA,EDC FATEHABAD,DIV251512,EDD ETMADPUR,39.75,30.94,22.15,1410.01,1054.5,74.79,41.78,2.65,3.41,1.16,103.61,38.92,37.57,70.75,29.78,1306.4,1015.57,77.74,39.48
March-26,AGRA,EDC FATEHABAD,DIV251513,"EDD FATEHABAD, AGRA",54.93,40.09,27.01,1230.25,1374.17,111.7,18.47,2.5,3.43,3.34,82.35,385.16,467.72,-241.39,36.75,1147.9,989.02,86.16,37.11
March-26,ALIGARH,EDC I ALIGARH,DIV211241,"EDD SARSOL, ALIGARH",28.86,28.49,1.31,1556.35,1705.1,109.56,-8.12,5.91,5.99,2.07,137.45,9.51,6.92,93.17,26.42,1418.9,1695.59,119.5,-17.93
March-26,ALIGARH,EDC I ALIGARH,DIV211242,"EDD ATRAULI, ALIGARH",20.67,20.37,1.45,857.38,905.68,105.63,-4.1,4.38,4.45,0.17,22.26,1.77,7.94,92.18,20.19,835.12,903.91,108.24,-6.67
March-26,ALIGARH,EDC I ALIGARH,DIV211243,"EDD TALANAGRI, ALIGARH",26.92,21.61,19.7,1362.17,1494.15,109.69,11.92,5.55,6.91,0.29,32.19,8.04,24.97,79.95,21.32,1329.98,1486.12,111.74,10.27
March-26,ALIGARH,EDC II ALIGARH,DIV211261,"EDD IGLAS, ALIGARH",32.29,28.4,12.05,919.46,1659.51,180.49,-58.74,5.14,5.84,0.27,26.72,4.27,15.98,85.95,28.13,892.74,1655.24,185.41,-63.07
March-26,ALIGARH,EDC II ALIGARH,DIV211262,"EDD KHAIR, ALIGARH",33.12,28.01,15.42,753.61,906.35,120.27,-1.72,2.74,3.24,0.26,25.74,3.6,13.97,88.19,27.76,727.86,902.75,124.03,-4.9
March-26,ALIGARH,EDC II ALIGARH,DIV211263,"EDD AKRABAD, ALIGARH",23.61,22.85,3.22,817.19,1033.4,126.46,-22.39,4.38,4.52,0.34,31.07,54.57,175.64,-69.98,22.51,786.12,978.83,124.51,-20.5
March-26,ALIGARH,EUDC ALIGARH,DIV211211,EUDD I ALIGARH,21.1,15.52,26.45,1451.68,1489.63,102.61,24.53,7.06,9.6,1.89,175.16,0.4,0.23,99.83,13.63,1276.52,1489.24,116.66,14.19
March-26,ALIGARH,EUDC ALIGARH,DIV211212,EUDD II ALIGARH,16.54,12.72,23.07,1144.05,1798.79,157.23,-20.96,10.88,14.14,0.81,82.32,0,0,100,11.92,1061.72,1798.79,169.42,-30.34
March-26,ALIGARH,EUDC ALIGARH,DIV211213,EUDD III ALIGARH,20.21,14.92,26.17,1421.8,1995.78,140.37,-3.63,9.88,13.38,0.98,92.32,0,0,100,13.94,1329.48,1995.78,150.12,-10.83
March-26,ALIGARH,EUDC ALIGARH,DIV211214,EUDD IV ALIGARH,17.88,13.73,23.19,1204.1,1686.5,140.06,-7.58,9.43,12.28,0.68,72.44,33.27,45.93,64.72,13.05,1131.66,1653.22,146.09,-12.21
March-26,BANDA,EDC BANDA,DIV243913,EDD ATARRA,25.32,20.99,17.1,1145.97,734.94,64.13,46.83,2.9,3.5,3.42,385.74,144.01,37.33,69.05,17.57,760.23,590.93,77.73,35.56
March-26,BANDA,EDC BANDA,DIV243914,"EDD BABERU, BANDA",33.08,28.13,14.95,1163.33,537.1,46.17,60.73,1.62,1.91,5.12,466.2,220.04,47.2,59.86,23.01,697.14,317.06,45.48,61.32
March-26,BANDA,EDC BANDA,DIV243911,EUDD BANDA,18.84,17.86,5.22,1171.8,1207.91,103.08,2.3,6.41,6.76,3.21,308.04,0,0,100,14.65,863.76,1207.91,139.84,-32.54
March-26,BANDA,EDC CHITRAKOOT,DIV243921,EDD CHITRAKOOT DHAM,22.6,21.23,6.03,951.11,702.8,73.89,30.56,3.11,3.31,1.07,154.22,9.8,6.36,94.03,20.16,796.89,693,86.96,18.28
March-26,BANDA,EDC CHITRAKOOT,DIV243922,"EDD RAJAPUR, CHITRAKOOT",25.63,21.4,16.5,1003.58,453.25,45.16,62.29,1.77,2.12,6.63,513.59,205.22,39.96,66.64,14.77,489.99,248.03,50.62,57.73
March-26,BANDA,EDC HAMIRPUR,DIV243721,EDD HAMIRPUR,39.21,34.54,11.92,1850.38,1473.22,79.62,29.87,3.76,4.27,1.56,131.57,33.16,25.2,77.8,32.98,1718.81,1440.06,83.78,26.2
March-26,BANDA,EDC HAMIRPUR,DIV243723,EDD RATH,26.32,22.5,14.52,633.32,583.67,92.16,21.22,2.22,2.59,0.59,57.89,55.59,96.04,17.91,21.91,575.43,528.08,91.77,21.56
March-26,BANDA,EDC MAHOBA,DIV243711,EDD I MAHOBA,15.89,12.86,19.08,690.19,803,116.34,5.85,5.05,6.24,1.19,99.33,103.97,104.67,15.3,11.67,590.86,699.02,118.31,4.27
March-26,BANDA,EDC MAHOBA,DIV243712,"EDD KULPAHAR, MAHOBA",33.04,28.24,14.53,1404.37,1319.81,93.98,19.68,3.99,4.67,1.98,182.39,41.25,22.62,80.67,26.25,1221.98,1278.56,104.63,10.57
March-26,ETAH,EDC ETAH,DIV277034,"EDD PILUWA, ETAH",36.99,33.69,8.91,1379.4,1085.32,78.68,28.33,2.93,3.22,1.52,173.74,362.51,208.65,-90.06,32.17,1205.66,722.81,59.95,45.39
March-26,ETAH,EDC ETAH,DIV277032,"EDD JALESAR, ETAH",37.17,28.47,23.4,836.74,906.41,108.33,17.02,2.44,3.18,2.34,144.37,84.19,58.32,55.33,26.13,692.38,822.23,118.75,9.03
March-26,ETAH,EDC ETAH,DIV277031,EUDD ETAH,11.31,9.59,15.19,868.04,1106.35,127.45,-8.09,9.78,11.53,0.54,57.4,0,0,100,9.06,810.64,1106.35,136.48,-15.75
March-26,ETAH,EDC HATHRAS,DIV271321,EDD I HATHRAS,13.74,10.6,22.91,1033.91,1364.99,132.02,-1.78,9.93,12.88,0.7,67.14,63.38,94.4,27.23,9.89,966.77,1301.61,134.64,-3.79
March-26,ETAH,EDC HATHRAS,DIV271322,"EDD ODHPURA, HATHRAS",29.85,25.53,14.47,1014.06,727.13,71.71,38.67,2.44,2.85,0.36,32.91,14.14,42.97,63.25,25.17,981.15,712.99,72.67,37.85
March-26,ETAH,EDC HATHRAS,DIV271323,"EDD SASNI, HATHRAS",42.75,41.55,2.82,1829.87,2022.9,110.55,-7.43,4.73,4.87,3.52,212.22,66.76,31.46,69.43,38.02,1617.65,1956.14,120.92,-17.51
March-26,ETAH,EDC HATHRAS,DIV271324,"EDD SADABAD, HATHRAS",37.68,29.48,21.75,1060.85,925.08,87.2,31.76,2.46,3.14,0.09,42.81,118.39,276.58,-116.42,29.38,1018.04,806.69,79.24,38
March-26,ETAH,EDC KASGANJ,DIV272153,EDD KASGANJ,21.29,18.38,13.67,934.82,1920.94,205.49,-77.4,9.02,10.45,0.65,78.84,538,682.39,-489.1,17.73,855.98,1382.94,161.56,-39.48
March-26,ETAH,EDC KASGANJ,DIV272152,"EDD SORON, KASGANJ",28.13,27.3,2.93,1195.54,1269.15,106.16,-3.05,4.51,4.65,0.98,110.48,17.4,15.75,84.71,26.32,1085.06,1251.75,115.36,-11.98
March-26,FIROZABAD,EDC FIROZABAD,DIV281631,EDD FIROZABAD,36.78,21.22,42.31,1025.92,1409.65,137.4,20.73,3.83,6.64,0.85,96.32,539.18,559.78,-222.94,20.37,929.6,870.47,93.64,45.98
March-26,FIROZABAD,EDC FIROZABAD,DIV281635,EDD JASRANA,23.03,20.32,11.76,488.92,810.58,165.79,-46.29,3.52,3.99,0.91,81.17,31.96,39.38,65.25,19.41,407.75,778.62,190.96,-68.5
March-26,FIROZABAD,EDC FIROZABAD,DIV281633,EDD SHIKOHABAD,28.33,21.24,25.04,1194.21,1123.96,94.12,29.45,3.97,5.29,3.63,272.51,43.81,16.08,87.95,17.61,921.7,1080.15,117.19,12.15
March-26,FIROZABAD,EDC FIROZABAD,DIV281634,EDD SHIRSAGANJ,28.44,20.02,29.59,683.17,619.56,90.69,36.15,2.18,3.09,3.68,239.9,10.72,4.47,96.85,16.35,443.26,608.84,137.35,3.29
March-26,FIROZABAD,EDC FIROZABAD,DIV281632,EDD TUNDLA,28.25,18.26,35.35,898.98,842.09,93.67,39.44,2.98,4.61,0.85,55.2,38.89,70.45,54.45,17.42,843.78,803.2,95.19,38.46
March-26,FIROZABAD,EDC MAINPURI,DIV281722,"EDD BHOGAON, MAINPURI",40.18,34.04,15.29,1212.36,917.95,75.72,35.86,2.28,2.7,2.95,284.97,100.07,35.12,70.25,31.09,927.39,817.88,88.19,25.29
March-26,FIROZABAD,EDC MAINPURI,DIV281723,"EDD KARHAL, MAINPURI",37.8,25.99,31.25,1127.22,1172.18,103.99,28.51,3.1,4.51,4.26,360.76,179.36,49.72,65.82,21.73,766.46,992.82,129.53,10.95
